generation,avg_best_fitness,avg_population_fitness
0,0.64973258,0.70973072
1,0.63996392,0.70098076
2,0.63769335,0.69486901
3,0.63493894,0.69048196
4,0.63414907,0.68604091
5,0.62429295,0.68402113
6,0.62045246,0.67885406
7,0.61433913,0.67517720
8,0.61001842,0.67252953
9,0.60849953,0.66870754
10,0.60390886,0.66488641
11,0.59630304,0.66131524
12,0.59330246,0.65695015
13,0.58996450,0.65421867
14,0.58663789,0.65002984
15,0.58221744,0.64550730
16,0.58039838,0.64110059
17,0.56938078,0.64007327
18,0.56720615,0.63458196
19,0.56481068,0.63341054
20,0.56049794,0.63018339
21,0.55712181,0.63007015
22,0.55326353,0.62870318
23,0.55073056,0.62537757
24,0.55073056,0.62427333
25,0.55055278,0.62337700
26,0.55040820,0.62196449
27,0.55040820,0.62064901
28,0.54721105,0.62045573
29,0.54654381,0.62028960
30,0.54473230,0.61933463
31,0.54402008,0.61749620
32,0.54264514,0.61883608
33,0.54243128,0.61683274
34,0.54196465,0.61620826
35,0.54119954,0.61454376
36,0.54119954,0.61639915
37,0.53688679,0.61707607
38,0.53598923,0.61380601
39,0.53576780,0.61252196
40,0.53500270,0.61238396
41,0.53500270,0.61087940
42,0.53500270,0.61163970
43,0.53500270,0.61076812
44,0.53469665,0.61296814
45,0.53415296,0.61173170
46,0.53415296,0.60724741
47,0.53374075,0.60904710
48,0.53374075,0.60835405
49,0.53269056,0.60866744
50,0.53048741,0.60908367
51,0.53002834,0.61019578
52,0.53002834,0.61046615
53,0.53002834,0.60501828
54,0.53002834,0.60741912
55,0.52974706,0.60641769
56,0.52974706,0.60745996
57,0.52941625,0.60790442
58,0.52614195,0.60894633
59,0.52492622,0.60791086
60,0.52492622,0.60533320
61,0.52483403,0.60598823
62,0.52483403,0.60375174
63,0.52483403,0.60101326
64,0.52483403,0.60111576
65,0.52483403,0.60155426
66,0.52483403,0.60346291
67,0.52483403,0.60164306
68,0.52483403,0.60044626
69,0.52453555,0.60208603
70,0.52453555,0.60647342
71,0.52453555,0.60121738
72,0.52254626,0.60103765
73,0.52254626,0.60134709
74,0.52254626,0.60215130
75,0.52254626,0.60161078
76,0.52254626,0.60480390
77,0.52254626,0.60223731
78,0.52254626,0.59981425
79,0.52254626,0.59991682
80,0.52254626,0.60263986
81,0.52254626,0.60235676
82,0.52254626,0.60252167
83,0.52254626,0.60266286
84,0.52254626,0.59979899
85,0.52202635,0.60139636
86,0.52168710,0.60221118
87,0.52168710,0.60029663
88,0.52168710,0.60310001
89,0.52140581,0.60346189
90,0.52140581,0.60263584
