generation,avg_best_fitness,avg_population_fitness
0,0.59060252,0.71450089
1,0.56547588,0.69826167
2,0.55243293,0.68802985
3,0.53140375,0.67084727
4,0.51909360,0.65225326
5,0.49312878,0.62580680
6,0.45817703,0.60436001
7,0.43714784,0.58555598
8,0.41699721,0.56532377
9,0.40001419,0.55144375
10,0.37256600,0.53242041
11,0.36359679,0.51378089
12,0.34688418,0.50115924
13,0.32829933,0.48786659
14,0.31438383,0.47758450
15,0.30546378,0.46724499
16,0.30047609,0.45548948
17,0.28346870,0.44668548
18,0.27658217,0.44017036
19,0.26049499,0.42926992
20,0.24869708,0.42209551
21,0.24471796,0.40434046
22,0.22509301,0.40244327
23,0.22035732,0.39271955
24,0.21546918,0.38897187
25,0.20742447,0.38466174
26,0.19928288,0.37717095
27,0.19764883,0.37557854
28,0.18787025,0.36726169
29,0.18655143,0.36295128
30,0.18291710,0.36520214
31,0.17930265,0.36143466
32,0.17422339,0.35882104
33,0.17198120,0.35735690
34,0.17198120,0.34962551
35,0.17198120,0.34306443
36,0.16489842,0.33674618
37,0.16398543,0.33208263
38,0.16254324,0.33912246
39,0.16090034,0.34063009
40,0.15265922,0.33266821
41,0.14866902,0.33820284
42,0.14301510,0.33219799
43,0.13798672,0.33112021
44,0.13224423,0.32871133
45,0.13224423,0.32940200
46,0.12470024,0.33409619
47,0.12470024,0.32122196
48,0.12470024,0.32331154
49,0.12470024,0.32630412
50,0.12470024,0.33098331
51,0.12470024,0.32243096
52,0.12423197,0.32242404
53,0.12423197,0.32016832
54,0.12202881,0.32339839
55,0.12202881,0.31555969
56,0.12202881,0.31939212
57,0.12202881,0.31250539
58,0.12196059,0.31275028
59,0.12053633,0.31556848
60,0.11518334,0.31687669
61,0.11518334,0.32107100
62,0.11518334,0.31867959
63,0.11326859,0.31936412
64,0.11326859,0.31520957
65,0.11326859,0.31706001
66,0.11326859,0.31527467
67,0.11326859,0.30837299
68,0.11326859,0.31426039
69,0.11326859,0.30854482
70,0.11326859,0.30594164
71,0.11326859,0.31115876
72,0.11326859,0.30605293
73,0.11326859,0.31050281
74,0.11326859,0.30442223
75,0.11167791,0.30886503
76,0.11167791,0.30354483
77,0.11167791,0.30452163
78,0.11167791,0.30968956
79,0.11167791,0.30942525
80,0.11044583,0.30698413
81,0.11044583,0.30698127
82,0.11044583,0.30524316
83,0.11044583,0.30333063
84,0.11044583,0.31327622
85,0.11044583,0.30739088
86,0.11044583,0.30823198
87,0.10949280,0.30809754
88,0.10949280,0.30858418
89,0.10760546,0.30876965
90,0.10760546,0.30305534
91,0.10760546,0.30592332
92,0.10760546,0.31184160
93,0.10760546,0.30611052
94,0.10760546,0.30675312
95,0.10760546,0.30285554
96,0.10760546,0.31038518
97,0.10760546,0.30587227
98,0.10593028,0.30522735
99,0.10593028,0.30596129
100,0.10593028,0.30394349
101,0.10593028,0.31927923
102,0.10593028,0.31502954
103,0.10593028,0.31955525
104,0.10412862,0.30649709
105,0.10412862,0.30793983
106,0.10412862,0.31256146
107,0.10412862,0.31231014
108,0.10412862,0.30872352
109,0.10313670,0.30509236
110,0.10313670,0.30154316
111,0.10313670,0.31343558
112,0.10313670,0.31406765
113,0.10313670,0.30676448
114,0.10313670,0.31251061
115,0.10313670,0.31602774
116,0.10313670,0.30210885
117,0.10313670,0.30207653
118,0.10313670,0.30290621
119,0.10313670,0.30322492
120,0.10313670,0.30078989
121,0.10313670,0.30032841
122,0.10313670,0.30447867
123,0.10313670,0.30470111
124,0.10313670,0.30278264
125,0.10313670,0.30843558
126,0.10313670,0.30718461
127,0.10313670,0.31758079
128,0.10313670,0.31033622
129,0.10313670,0.31105958
130,0.10313670,0.30893255
131,0.10227983,0.31244628
132,0.10227983,0.31437535
133,0.10227983,0.32227093
134,0.10227983,0.31744671
135,0.10227983,0.31217988
136,0.10227983,0.30960275
137,0.10227983,0.31479961
138,0.10227983,0.31872268
139,0.10227983,0.31834044
140,0.10227983,0.31826196
141,0.10227983,0.31855307
142,0.10227983,0.31970212
143,0.10227983,0.31768405
144,0.10227983,0.31403633
145,0.10227983,0.32498661
146,0.10227983,0.30922346
147,0.10227983,0.31092267
148,0.10227983,0.31037765
149,0.10227983,0.31236569
150,0.10227983,0.30666105
151,0.10227983,0.30874736
152,0.10227983,0.30894093
153,0.10227983,0.30211619
154,0.10227983,0.31071843
155,0.10227983,0.30395170
156,0.10227983,0.29921043
157,0.10227983,0.30176330
158,0.10227983,0.30606900
159,0.10180652,0.30488905
160,0.10180652,0.30501788
161,0.10138163,0.30769350
162,0.10138163,0.29748278
163,0.10138163,0.30486050
164,0.10138163,0.30274494
165,0.10123850,0.29970632
166,0.10123850,0.30463724
167,0.10123850,0.30190108
168,0.09923491,0.30563583
169,0.09923491,0.30822518
170,0.09923491,0.30639931
171,0.09923491,0.30237508
172,0.09923491,0.30453277
173,0.09923491,0.29473557
174,0.09923491,0.29746175
175,0.09858596,0.29532762
176,0.09858596,0.29042015
177,0.09858596,0.29915098
178,0.09858596,0.30379174
179,0.09858596,0.30022503
180,0.09858596,0.30270565
181,0.09858596,0.29890707
182,0.09858596,0.30525816
183,0.09858596,0.30166326
184,0.09858596,0.30615231
185,0.09858596,0.29691988
186,0.09858596,0.30906280
187,0.09858596,0.30122946
188,0.09858596,0.30062494
189,0.09671909,0.30181701
190,0.09671909,0.29583695
191,0.09671909,0.29439510
192,0.09671909,0.29369481
193,0.09671909,0.29747199
194,0.09671909,0.29255823
195,0.09671909,0.30470685
196,0.09671909,0.30068632
197,0.09671909,0.30421971
198,0.09671909,0.30507332
199,0.09671909,0.30028457
200,0.09671909,0.29779400
201,0.09671909,0.29059079
202,0.09671909,0.29619786
203,0.09671909,0.30483896
204,0.09671909,0.30382224
205,0.09671909,0.29876316
206,0.09630238,0.30265647
207,0.09630238,0.30396376
208,0.09630238,0.29957786
209,0.09630238,0.30179556
210,0.09630238,0.30651753
211,0.09630238,0.30611581
212,0.09630238,0.30080287
213,0.09630238,0.30704689
214,0.09630238,0.30628665
215,0.09630238,0.30665286
216,0.09630238,0.29968158
217,0.09630238,0.30085746
218,0.09621129,0.30275073
219,0.09621129,0.29746652
220,0.09621129,0.31009977
221,0.09621129,0.30242669
222,0.09621129,0.30392899
223,0.09621129,0.29654299
224,0.09621129,0.30471523
225,0.09621129,0.30786388
226,0.09621129,0.30595610
227,0.09621129,0.30914053
228,0.09621129,0.30474023
229,0.09621129,0.30898802
230,0.09621129,0.30713213
231,0.09427684,0.30629372
232,0.09427684,0.30841333
233,0.09427684,0.30673383
234,0.09427684,0.30687429
235,0.09427684,0.30091675
236,0.09427684,0.30649380
237,0.09427684,0.30299687
238,0.09397718,0.30833511
239,0.09397718,0.30367204
240,0.09397718,0.31051287
241,0.09397718,0.30471077
242,0.09397718,0.30038389
243,0.09397718,0.30717483
244,0.09397718,0.30633581
245,0.09397718,0.31167493
246,0.09142404,0.30504133
247,0.09142404,0.30352002
248,0.09142404,0.30225961
249,0.09142404,0.30461236
250,0.09142404,0.30667686
251,0.09142404,0.30522838
252,0.09142404,0.31162302
253,0.09142404,0.30504077
254,0.09142404,0.30086353
255,0.09142404,0.30278805
256,0.09142404,0.30312040
257,0.09142404,0.30594993
258,0.09142404,0.29903266
259,0.09142404,0.30277177
260,0.09142404,0.30285948
261,0.09142404,0.29332314
262,0.09142404,0.29451695
263,0.09142404,0.29816379
264,0.09142404,0.29952326
265,0.09142404,0.30643418
266,0.09142404,0.30700077
267,0.09142404,0.30030929
268,0.09142404,0.30033816
269,0.09142404,0.31052487
270,0.09142404,0.29851566
271,0.09142404,0.30597982
272,0.09142404,0.30845672
273,0.09142404,0.30566281
274,0.09142404,0.30418207
275,0.09142404,0.30183976
276,0.09142404,0.29879425
277,0.09142404,0.30011917
278,0.09142404,0.30954204
279,0.09142404,0.30894112
280,0.09142404,0.30858218
281,0.09142404,0.31143458
282,0.09142404,0.30511028
283,0.09142404,0.30150470
284,0.09142404,0.30492204
285,0.09142404,0.30230649
286,0.09142404,0.30022890
287,0.09142404,0.29339231
288,0.09142404,0.30129916
289,0.09142404,0.30124353
290,0.09142404,0.30314324
291,0.09142404,0.30064516
292,0.09142404,0.29788031
293,0.09142404,0.30231825
294,0.09142404,0.30086532
295,0.09142404,0.30554165
296,0.09142404,0.30041131
297,0.09142404,0.30802177
298,0.09142404,0.31281354
299,0.09142404,0.30121424
300,0.09142404,0.30356557
301,0.09142404,0.30392945
302,0.09142404,0.30702103
303,0.09142404,0.30123710
304,0.09142404,0.30349964
305,0.09142404,0.30528828
306,0.09142404,0.30297757
307,0.09142404,0.30181001
308,0.09142404,0.30782990
309,0.09142404,0.29812849
310,0.09142404,0.29522864
311,0.09142404,0.30041267
312,0.09142404,0.29693893
313,0.09142404,0.29636701
314,0.09142404,0.30213740
315,0.09142404,0.30204843
316,0.09142404,0.30235055
317,0.09142404,0.30286594
318,0.09142404,0.29995984
319,0.09142404,0.30247047
320,0.09142404,0.30244779
321,0.09142404,0.29891777
322,0.09142404,0.30586183
323,0.09142404,0.30871286
324,0.09142404,0.30937561
325,0.09142404,0.31160197
326,0.09142404,0.30863524
327,0.09142404,0.30473303
328,0.09142404,0.29976474
329,0.09142404,0.30125625
330,0.09142404,0.29557920
331,0.09142404,0.30147491
332,0.09142404,0.30165335
333,0.09142404,0.29671838
334,0.09142404,0.29556704
335,0.09142404,0.30091043
336,0.09142404,0.29404507
337,0.09142404,0.30372658
338,0.09142404,0.29583569
339,0.09142404,0.30338691
340,0.09142404,0.30377163
341,0.09142404,0.31045424
342,0.09142404,0.30119257
343,0.09142404,0.30018427
344,0.09142404,0.29577393
345,0.09142404,0.30194929
346,0.09142404,0.29955290
347,0.09142404,0.30872608
348,0.09142404,0.29982495
349,0.09142404,0.29770758
350,0.09142404,0.30709659
351,0.09142404,0.31125817
352,0.09142404,0.29990692
353,0.09142404,0.30977130
354,0.09142404,0.31527694
355,0.09142404,0.30299199
356,0.09142404,0.29463005
357,0.09142404,0.29927491
358,0.09142404,0.29042376
359,0.09142404,0.29989226
360,0.09142404,0.29944744
361,0.09142404,0.30264763
362,0.09142404,0.30450962
363,0.09142404,0.30131385
364,0.09142404,0.29713412
365,0.09142404,0.31005259
366,0.09142404,0.30309889
367,0.09142404,0.31233601
368,0.09142404,0.30772484
369,0.09142404,0.29939382
370,0.09142404,0.30472957
371,0.09142404,0.30743034
372,0.09142404,0.30618606
373,0.09142404,0.30965877
374,0.09142404,0.30818635
375,0.09142404,0.30825787
376,0.09142404,0.30371739
377,0.09142404,0.30099538
378,0.09142404,0.30264930
379,0.09142404,0.29725290
380,0.09142404,0.30028699
381,0.09142404,0.29713229
382,0.09049573,0.29739966
383,0.09049573,0.29729146
384,0.09049573,0.29756168
385,0.09049573,0.30127050
386,0.09049573,0.31172076
387,0.09049573,0.30465597
388,0.09049573,0.30103705
389,0.09049573,0.30606828
390,0.09049573,0.29954114
391,0.09049573,0.31404831
392,0.09049573,0.30536031
393,0.09049573,0.30830875
394,0.09049573,0.30975478
395,0.09049573,0.30777456
