generation,avg_best_fitness,avg_population_fitness
315,0.11203593,0.32043333
316,0.11203593,0.31572114
317,0.11203593,0.32259322
318,0.11197815,0.32110074
319,0.11197815,0.31798558
320,0.11197815,0.31340629
321,0.11197815,0.31578154
322,0.11197815,0.31057761
323,0.11197815,0.31374972
324,0.11197815,0.31785988
325,0.11197815,0.32459888
326,0.11197815,0.31759016
327,0.11197815,0.31564121
328,0.11110030,0.32064077
329,0.11110030,0.31865173
330,0.10788648,0.32456991
331,0.10788648,0.31938147
332,0.10788648,0.31983064
333,0.10788648,0.32190920
334,0.10788648,0.32587070
335,0.10788648,0.31849908
336,0.10788648,0.31960928
337,0.10788648,0.31639641
338,0.10788648,0.31200216
339,0.10788648,0.31437740
340,0.10788648,0.31003352
341,0.10788648,0.31010922
342,0.10788648,0.30912179
343,0.10788648,0.30911990
344,0.10788648,0.31374324
345,0.10788648,0.31438202
346,0.10560546,0.31208607
347,0.10560546,0.30901407
348,0.10560546,0.30845141
349,0.10560546,0.31493741
350,0.10560546,0.31905845
351,0.10560546,0.30866719
352,0.10560546,0.31859293
353,0.10560546,0.30908792
354,0.10560546,0.30723960
355,0.10560546,0.31855638
356,0.10560546,0.31697832
357,0.10560546,0.32068961
358,0.10560546,0.32390876
359,0.10560546,0.32505335
360,0.10560546,0.31714351
361,0.10560546,0.32210335
362,0.10560546,0.31794303
363,0.10560546,0.32201219
364,0.10560546,0.32567375
365,0.10560546,0.32412429
366,0.10560546,0.31415416
367,0.10560546,0.31685411
368,0.10560546,0.31717544
369,0.10560546,0.31235059
370,0.10560546,0.31594037
371,0.10560546,0.32158804
372,0.10560546,0.31648771
373,0.10560546,0.31760817
374,0.10560546,0.32152593
375,0.10560546,0.32235961
376,0.10560546,0.32106372
377,0.10560546,0.31866105
378,0.10560546,0.31846788
379,0.10560546,0.31421654
380,0.10560546,0.32101884
381,0.10560546,0.31437591
382,0.10560546,0.31349713
383,0.10560546,0.31098326
384,0.10560546,0.31300433
385,0.10560546,0.30509904
386,0.10560546,0.31106327
387,0.10560546,0.31257307
388,0.10560546,0.31595376
389,0.10560546,0.30621231
390,0.10560546,0.30641008
391,0.10560546,0.30785136
392,0.10560546,0.30868433
393,0.10419615,0.31126411
394,0.10419615,0.31212600
395,0.10419615,0.31426532
396,0.10419615,0.31513110
397,0.10419615,0.30959239
398,0.10419615,0.30672816
399,0.10419615,0.31230224
400,0.10419615,0.31475010
401,0.10419615,0.31039846
402,0.10419615,0.30495121
403,0.10419615,0.30396373
404,0.10419615,0.31314251
405,0.10419615,0.30512423
406,0.10419615,0.30357270
407,0.10419615,0.31572546
408,0.10419615,0.32132132
409,0.10419615,0.31974251
410,0.10419615,0.31519720
411,0.10419615,0.31441967
412,0.10419615,0.30719797
413,0.10419615,0.30512775
414,0.10419615,0.31784825
415,0.10419615,0.31010867
416,0.10419615,0.31699360
417,0.10419615,0.30836970
418,0.10419615,0.31069482
419,0.10419615,0.31595986
420,0.10419615,0.31495648
421,0.10419615,0.31932961
422,0.10419615,0.31531169
423,0.10386361,0.31248974
424,0.10386361,0.31111744
425,0.10386361,0.30641551
426,0.10386361,0.30901202
427,0.10386361,0.31324935
428,0.10386361,0.31475223
429,0.10386361,0.31307344
430,0.10386361,0.31723501
431,0.10386361,0.31383189
432,0.10386361,0.32426207
433,0.10386361,0.31580136
434,0.10386361,0.31549771
435,0.10386361,0.31577237
436,0.10386361,0.31055955
437,0.10386361,0.31306816
438,0.10386361,0.31300740
439,0.10386361,0.31850178
440,0.10386361,0.31894185
441,0.10386361,0.31767545
442,0.10386361,0.31037342
443,0.10386361,0.31044904
444,0.10386361,0.31013969
445,0.10386361,0.31184496
446,0.10386361,0.30983249
447,0.10386361,0.31122692
448,0.10386361,0.31064367
449,0.10386361,0.31518194
450,0.10386361,0.30880103
451,0.10386361,0.31276154
452,0.10386361,0.31053515
453,0.10386361,0.31262980
454,0.10386361,0.32239463
455,0.10386361,0.32020297
456,0.10386361,0.31729041
457,0.10386361,0.31983416
458,0.10386361,0.32467227
459,0.10386361,0.31494523
460,0.10386361,0.31918075
461,0.10386361,0.31804924
462,0.10386361,0.31199678
463,0.10386361,0.31730120
464,0.10386361,0.31647882
465,0.10386361,0.31401331
466,0.10386361,0.31625456
467,0.10386361,0.32218890
468,0.10386361,0.31761887
469,0.10386361,0.31331890
470,0.10386361,0.32178133
471,0.10386361,0.31711482
472,0.10386361,0.31744310
473,0.10357954,0.31910557
474,0.10357954,0.31996496
475,0.10357954,0.32031514
476,0.10357954,0.30951175
477,0.10357954,0.30809571
478,0.10357954,0.31240050
479,0.10243877,0.30941564
480,0.10243877,0.30642655
481,0.10243877,0.30665927
482,0.10243877,0.30423225
483,0.10243877,0.30614327
484,0.10243877,0.30395077
485,0.10243877,0.30820688
486,0.10243877,0.31591255
487,0.10243877,0.30640835
488,0.10243877,0.31493076
489,0.10243877,0.32110274
490,0.10243877,0.30965290
491,0.10243877,0.31654423
492,0.10243877,0.31765951
493,0.10243877,0.31057169
494,0.10243877,0.31124797
495,0.10243877,0.31387085
496,0.10243877,0.31289124
497,0.10243877,0.32126970
498,0.10243877,0.31671520
499,0.10243877,0.31328622
500,0.10243877,0.32107635
501,0.10243877,0.31834000
502,0.10243877,0.32058340
503,0.10243877,0.32449258
504,0.10243877,0.32954941
505,0.10243877,0.32869997
506,0.10243877,0.32577513
507,0.10243877,0.32084438
508,0.10243877,0.31840611
509,0.10243877,0.31509804
510,0.10243877,0.31445472
511,0.10243877,0.31790238
512,0.10243877,0.32132236
513,0.10243877,0.32960148
514,0.10243877,0.31878190
515,0.10243877,0.31897922
516,0.10243877,0.31819671
517,0.10243877,0.31688756
518,0.10243877,0.31246680
519,0.10243877,0.31082403
520,0.10243877,0.31577881
521,0.10243877,0.31206850
522,0.10243877,0.31595931
523,0.10243877,0.31430621
524,0.10243877,0.32018932
525,0.10243877,0.31338169
526,0.10243877,0.31931481
527,0.10243877,0.31646832
528,0.10243877,0.31611406
529,0.10243877,0.32236170
530,0.10243877,0.31886977
531,0.10243877,0.32098588
532,0.10243877,0.31797630
533,0.10243877,0.31534067
534,0.10243877,0.31514266
535,0.10243877,0.32183433
536,0.10243877,0.30886405
537,0.10242747,0.31647496
538,0.10242747,0.31079444
539,0.10242747,0.30754267
540,0.10242747,0.31162690
541,0.10242747,0.32047891
542,0.10242747,0.31861237
543,0.10242747,0.30607678
544,0.10242747,0.31172028
545,0.10242747,0.31175324
546,0.10242747,0.31266393
547,0.10242747,0.31401698
548,0.10242747,0.31547546
549,0.10242747,0.32067894
550,0.10242747,0.31843608
551,0.10242747,0.32642846
552,0.10242747,0.32017056
553,0.10242747,0.32041727
554,0.10242747,0.31598355
555,0.10242747,0.31352899
556,0.10242747,0.31006944
557,0.10242747,0.31677154
558,0.10242747,0.31569649
559,0.10242747,0.31181795
560,0.10242747,0.31354950
561,0.10242747,0.31673795
562,0.10242747,0.31777116
563,0.10242747,0.31596942
564,0.10242747,0.31424829
565,0.10242747,0.31741470
566,0.10242747,0.31834745
567,0.10242747,0.31018900
568,0.10242747,0.30848942
569,0.10242747,0.31351675
570,0.10242747,0.31309527
571,0.10242747,0.31560461
572,0.10242747,0.30992571
573,0.10242747,0.31778036
574,0.10242747,0.31356667
575,0.10242747,0.30220184
576,0.10242747,0.31004598
577,0.10242747,0.30963823
578,0.10242747,0.30997830
579,0.10242747,0.30954708
580,0.10242747,0.30576941
581,0.10242747,0.31183801
582,0.10242747,0.31827449
583,0.10242747,0.31674372
584,0.10242747,0.31828112
585,0.10242747,0.31456487
586,0.10242747,0.31439941
587,0.10242747,0.32385792
588,0.10242747,0.31961608
589,0.10242747,0.31417273
590,0.10242747,0.31438121
591,0.10242747,0.31835334
592,0.10242747,0.32220828
593,0.10242747,0.31456922
594,0.10242747,0.31270506
595,0.10242747,0.31915913
596,0.10242747,0.32071759
597,0.10242747,0.31922026
598,0.10242747,0.32500016
599,0.10242747,0.32202784
600,0.10242747,0.32600476
601,0.10242747,0.32341305
602,0.10242747,0.31933020
603,0.10242747,0.32197025
604,0.10242747,0.31650431
605,0.10242747,0.31998241
606,0.10242747,0.32476918
607,0.10242747,0.31409730
608,0.10242747,0.31290208
609,0.10240760,0.31434886
610,0.10240760,0.31705905
611,0.10240760,0.32152364
612,0.10240760,0.31593803
613,0.10240760,0.31285019
614,0.10240760,0.31938236
615,0.10240760,0.32237114
616,0.10240760,0.31497019
617,0.10240760,0.31570974
618,0.10240760,0.31762970
619,0.10240760,0.31948962
620,0.10240760,0.31432946
621,0.10240760,0.31610629
622,0.10240760,0.31536734
623,0.10240760,0.31390108
624,0.10240760,0.31375817
625,0.10240760,0.31578887
626,0.10240760,0.31381537
627,0.10240760,0.31738663
628,0.10240760,0.31541138
629,0.10240760,0.31687083
630,0.10240760,0.30634888
631,0.10240760,0.31656701
632,0.10240760,0.31080619
633,0.10240760,0.31545593
634,0.10240760,0.31520009
635,0.10240760,0.32190229
636,0.10240760,0.31757626
637,0.10240760,0.32158129
638,0.10240760,0.31862822
639,0.09998859,0.31207063
640,0.09998859,0.31007555
