generation,avg_best_fitness,avg_population_fitness
0,0.65060526,0.70932061
1,0.64614886,0.69913623
2,0.63740184,0.69135247
3,0.63055192,0.68402358
4,0.62312125,0.67452504
5,0.61973001,0.66651865
6,0.61346366,0.65698840
7,0.60681796,0.64685443
8,0.60272664,0.63853871
9,0.59808269,0.62783986
10,0.59438541,0.62041347
11,0.59009323,0.61413004
12,0.58701558,0.60881649
13,0.58018247,0.60340337
14,0.57559936,0.59880387
15,0.57089344,0.59414772
16,0.56944783,0.58917516
17,0.56439305,0.58490628
18,0.56370501,0.57914899
19,0.56215758,0.57605257
20,0.56033096,0.57094922
21,0.55854758,0.56904266
22,0.55693931,0.56620231
23,0.55522038,0.56485844
24,0.55356527,0.56260245
25,0.55275443,0.56055970
26,0.55103648,0.55934079
27,0.54973007,0.55942154
28,0.54972251,0.55507365
29,0.54911798,0.55439625
30,0.54856297,0.55146020
31,0.54856297,0.55056064
32,0.54852309,0.54969715
33,0.54852309,0.54912124
34,0.54852309,0.54874069
35,0.54837763,0.54859421
36,0.54837763,0.54853616
37,0.54837763,0.54851925
38,0.54837763,0.54851218
39,0.54837763,0.54848673
40,0.54837763,0.54843581
41,0.54837763,0.54839072
42,0.54837763,0.54837763
43,0.54837763,0.54837763
44,0.54837763,0.54837763
45,0.54837763,0.54837763
46,0.54837763,0.54837763
47,0.54837763,0.54837763
48,0.54837763,0.54837763
49,0.54837763,0.54837763
50,0.54837763,0.54837763
51,0.54837763,0.54837763
52,0.54837763,0.54837763
53,0.54837763,0.54837763
54,0.54837763,0.54837763
55,0.54837763,0.54837763
56,0.54837763,0.54837763
57,0.54837763,0.54837763
58,0.54837763,0.54837763
59,0.54837763,0.54837763
60,0.54837763,0.54837763
61,0.54837763,0.54837763
62,0.54837763,0.54837763
63,0.54837763,0.54837763
64,0.54837763,0.54837763
65,0.54837763,0.54837763
66,0.54837763,0.54837763
67,0.54837763,0.54837763
68,0.54837763,0.54837763
69,0.54837763,0.54837763
70,0.54837763,0.54837763
71,0.54837763,0.54837763
72,0.54837763,0.54837763
73,0.54837763,0.54837763
74,0.54837763,0.54837763
75,0.54837763,0.54837763
76,0.54837763,0.54837763
77,0.54837763,0.54837763
78,0.54837763,0.54837763
79,0.54837763,0.54837763
80,0.54837763,0.54837763
81,0.54837763,0.54837763
82,0.54837763,0.54837763
83,0.54837763,0.54837763
84,0.54837763,0.54837763
85,0.54837763,0.54837763
86,0.54837763,0.54837763
87,0.54837763,0.54837763
88,0.54837763,0.54837763
89,0.54837763,0.54837763
90,0.54837763,0.54837763
91,0.54837763,0.54837763
92,0.54837763,0.54837763
93,0.54837763,0.54837763
94,0.54837763,0.54837763
95,0.54837763,0.54837763
96,0.54837763,0.54837763
97,0.54837763,0.54837763
98,0.54837763,0.54837763
99,0.54837763,0.54837763
100,0.54837763,0.54837763
101,0.54837763,0.54837763
102,0.54837763,0.54837763
103,0.54837763,0.54837763
104,0.54837763,0.54837763
105,0.54837763,0.54837763
106,0.54837763,0.54837763
107,0.54837763,0.54837763
108,0.54837763,0.54837763
109,0.54837763,0.54837763
110,0.54837763,0.54837763
111,0.54837763,0.54837763
112,0.54837763,0.54837763
113,0.54837763,0.54837763
114,0.54837763,0.54837763
115,0.54837763,0.54837763
116,0.54837763,0.54837763
117,0.54837763,0.54837763
118,0.54837763,0.54837763
119,0.54837763,0.54837763
120,0.54837763,0.54837763
121,0.54837763,0.54837763
122,0.54837763,0.54837763
123,0.54837763,0.54837763
124,0.54837763,0.54837763
125,0.54837763,0.54837763
126,0.54837763,0.54837763
127,0.54837763,0.54837763
128,0.54837763,0.54837763
129,0.54837763,0.54837763
130,0.54837763,0.54837763
131,0.54837763,0.54837763
132,0.54837763,0.54837763
133,0.54837763,0.54837763
134,0.54837763,0.54837763
135,0.54837763,0.54837763
136,0.54837763,0.54837763
137,0.54837763,0.54837763
138,0.54837763,0.54837763
139,0.54837763,0.54837763
140,0.54837763,0.54837763
141,0.54837763,0.54837763
142,0.54837763,0.54837763
143,0.54837763,0.54837763
144,0.54837763,0.54837763
145,0.54837763,0.54837763
146,0.54837763,0.54837763
147,0.54837763,0.54837763
148,0.54837763,0.54837763
149,0.54837763,0.54837763
150,0.54837763,0.54837763
151,0.54837763,0.54837763
152,0.54837763,0.54837763
153,0.54837763,0.54837763
154,0.54837763,0.54837763
155,0.54837763,0.54837763
156,0.54837763,0.54837763
157,0.54837763,0.54837763
158,0.54837763,0.54837763
159,0.54837763,0.54837763
160,0.54837763,0.54837763
161,0.54837763,0.54837763
162,0.54837763,0.54837763
163,0.54837763,0.54837763
164,0.54837763,0.54837763
165,0.54837763,0.54837763
166,0.54837763,0.54837763
167,0.54837763,0.54837763
168,0.54837763,0.54837763
169,0.54837763,0.54837763
170,0.54837763,0.54837763
171,0.54837763,0.54837763
172,0.54837763,0.54837763
173,0.54837763,0.54837763
174,0.54837763,0.54837763
175,0.54837763,0.54837763
176,0.54837763,0.54837763
177,0.54837763,0.54837763
178,0.54837763,0.54837763
179,0.54837763,0.54837763
180,0.54837763,0.54837763
181,0.54837763,0.54837763
182,0.54837763,0.54837763
183,0.54837763,0.54837763
184,0.54837763,0.54837763
185,0.54837763,0.54837763
186,0.54837763,0.54837763
187,0.54837763,0.54837763
188,0.54837763,0.54837763
189,0.54837763,0.54837763
190,0.54837763,0.54837763
191,0.54837763,0.54837763
192,0.54837763,0.54837763
193,0.54837763,0.54837763
194,0.54837763,0.54837763
195,0.54837763,0.54837763
196,0.54837763,0.54837763
197,0.54837763,0.54837763
198,0.54837763,0.54837763
199,0.54837763,0.54837763
200,0.54837763,0.54837763
201,0.54837763,0.54837763
202,0.54837763,0.54837763
203,0.54837763,0.54837763
204,0.54837763,0.54837763
205,0.54837763,0.54837763
206,0.54837763,0.54837763
207,0.54837763,0.54837763
208,0.54837763,0.54837763
209,0.54837763,0.54837763
210,0.54837763,0.54837763
211,0.54837763,0.54837763
212,0.54837763,0.54837763
213,0.54837763,0.54837763
214,0.54837763,0.54837763
215,0.54837763,0.54837763
216,0.54837763,0.54837763
217,0.54837763,0.54837763
218,0.54837763,0.54837763
219,0.54837763,0.54837763
220,0.54837763,0.54837763
221,0.54837763,0.54837763
222,0.54837763,0.54837763
223,0.54837763,0.54837763
224,0.54837763,0.54837763
225,0.54837763,0.54837763
226,0.54837763,0.54837763
227,0.54837763,0.54837763
228,0.54837763,0.54837763
229,0.54837763,0.54837763
230,0.54837763,0.54837763
231,0.54837763,0.54837763
232,0.54837763,0.54837763
233,0.54837763,0.54837763
234,0.54837763,0.54837763
235,0.54837763,0.54837763
236,0.54837763,0.54837763
237,0.54837763,0.54837763
238,0.54837763,0.54837763
239,0.54837763,0.54837763
240,0.54837763,0.54837763
241,0.54837763,0.54837763
242,0.54837763,0.54837763
243,0.54837763,0.54837763
244,0.54837763,0.54837763
245,0.54837763,0.54837763
246,0.54837763,0.54837763
247,0.54837763,0.54837763
248,0.54837763,0.54837763
249,0.54837763,0.54837763
250,0.54837763,0.54837763
251,0.54837763,0.54837763
252,0.54837763,0.54837763
253,0.54837763,0.54837763
254,0.54837763,0.54837763
255,0.54837763,0.54837763
256,0.54837763,0.54837763
257,0.54837763,0.54837763
258,0.54837763,0.54837763
259,0.54837763,0.54837763
260,0.54837763,0.54837763
261,0.54837763,0.54837763
262,0.54837763,0.54837763
263,0.54837763,0.54837763
264,0.54837763,0.54837763
265,0.54837763,0.54837763
266,0.54837763,0.54837763
267,0.54837763,0.54837763
268,0.54837763,0.54837763
269,0.54837763,0.54837763
270,0.54837763,0.54837763
271,0.54837763,0.54837763
272,0.54837763,0.54837763
273,0.54837763,0.54837763
274,0.54837763,0.54837763
275,0.54837763,0.54837763
276,0.54837763,0.54837763
277,0.54837763,0.54837763
278,0.54837763,0.54837763
279,0.54837763,0.54837763
280,0.54837763,0.54837763
281,0.54837763,0.54837763
282,0.54837763,0.54837763
283,0.54837763,0.54837763
284,0.54837763,0.54837763
285,0.54837763,0.54837763
286,0.54837763,0.54837763
287,0.54837763,0.54837763
288,0.54837763,0.54837763
289,0.54837763,0.54837763
290,0.54837763,0.54837763
291,0.54837763,0.54837763
292,0.54837763,0.54837763
293,0.54837763,0.54837763
294,0.54837763,0.54837763
295,0.54837763,0.54837763
296,0.54837763,0.54837763
297,0.54837763,0.54837763
298,0.54837763,0.54837763
299,0.54837763,0.54837763
300,0.54837763,0.54837763
301,0.54837763,0.54837763
302,0.54837763,0.54837763
303,0.54837763,0.54837763
304,0.54837763,0.54837763
305,0.54837763,0.54837763
306,0.54837763,0.54837763
307,0.54837763,0.54837763
308,0.54837763,0.54837763
309,0.54837763,0.54837763
310,0.54837763,0.54837763
311,0.54837763,0.54837763
312,0.54837763,0.54837763
313,0.54837763,0.54837763
314,0.54837763,0.54837763
315,0.54837763,0.54837763
316,0.54837763,0.54837763
317,0.54837763,0.54837763
318,0.54837763,0.54837763
319,0.54837763,0.54837763
320,0.54837763,0.54837763
321,0.54837763,0.54837763
322,0.54837763,0.54837763
323,0.54837763,0.54837763
324,0.54837763,0.54837763
325,0.54837763,0.54837763
326,0.54837763,0.54837763
327,0.54837763,0.54837763
328,0.54837763,0.54837763
329,0.54837763,0.54837763
330,0.54837763,0.54837763
331,0.54837763,0.54837763
332,0.54837763,0.54837763
333,0.54837763,0.54837763
334,0.54837763,0.54837763
335,0.54837763,0.54837763
336,0.54837763,0.54837763
337,0.54837763,0.54837763
338,0.54837763,0.54837763
339,0.54837763,0.54837763
340,0.54837763,0.54837763
341,0.54837763,0.54837763
342,0.54837763,0.54837763
343,0.54837763,0.54837763
344,0.54837763,0.54837763
345,0.54837763,0.54837763
346,0.54837763,0.54837763
347,0.54837763,0.54837763
348,0.54837763,0.54837763
349,0.54837763,0.54837763
350,0.54837763,0.54837763
351,0.54837763,0.54837763
352,0.54837763,0.54837763
353,0.54837763,0.54837763
354,0.54837763,0.54837763
355,0.54837763,0.54837763
356,0.54837763,0.54837763
357,0.54837763,0.54837763
358,0.54837763,0.54837763
359,0.54837763,0.54837763
360,0.54837763,0.54837763
361,0.54837763,0.54837763
362,0.54837763,0.54837763
363,0.54837763,0.54837763
364,0.54837763,0.54837763
365,0.54837763,0.54837763
366,0.54837763,0.54837763
367,0.54837763,0.54837763
368,0.54837763,0.54837763
369,0.54837763,0.54837763
370,0.54837763,0.54837763
371,0.54837763,0.54837763
372,0.54837763,0.54837763
373,0.54837763,0.54837763
374,0.54837763,0.54837763
375,0.54837763,0.54837763
376,0.54837763,0.54837763
377,0.54837763,0.54837763
378,0.54837763,0.54837763
379,0.54837763,0.54837763
380,0.54837763,0.54837763
381,0.54837763,0.54837763
382,0.54837763,0.54837763
383,0.54837763,0.54837763
384,0.54837763,0.54837763
385,0.54837763,0.54837763
386,0.54837763,0.54837763
387,0.54837763,0.54837763
388,0.54837763,0.54837763
389,0.54837763,0.54837763
390,0.54837763,0.54837763
391,0.54837763,0.54837763
392,0.54837763,0.54837763
393,0.54837763,0.54837763
394,0.54837763,0.54837763
395,0.54837763,0.54837763
396,0.54837763,0.54837763
397,0.54837763,0.54837763
398,0.54837763,0.54837763
399,0.54837763,0.54837763
400,0.54837763,0.54837763
401,0.54837763,0.54837763
402,0.54837763,0.54837763
403,0.54837763,0.54837763
404,0.54837763,0.54837763
405,0.54837763,0.54837763
406,0.54837763,0.54837763
407,0.54837763,0.54837763
408,0.54837763,0.54837763
409,0.54837763,0.54837763
410,0.54837763,0.54837763
411,0.54837763,0.54837763
412,0.54837763,0.54837763
413,0.54837763,0.54837763
414,0.54837763,0.54837763
415,0.54837763,0.54837763
416,0.54837763,0.54837763
417,0.54837763,0.54837763
418,0.54837763,0.54837763
419,0.54837763,0.54837763
420,0.54837763,0.54837763
421,0.54837763,0.54837763
422,0.54837763,0.54837763
423,0.54837763,0.54837763
424,0.54837763,0.54837763
425,0.54837763,0.54837763
426,0.54837763,0.54837763
427,0.54837763,0.54837763
428,0.54837763,0.54837763
429,0.54837763,0.54837763
430,0.54837763,0.54837763
431,0.54837763,0.54837763
432,0.54837763,0.54837763
433,0.54837763,0.54837763
434,0.54837763,0.54837763
435,0.54837763,0.54837763
436,0.54837763,0.54837763
437,0.54837763,0.54837763
438,0.54837763,0.54837763
439,0.54837763,0.54837763
440,0.54837763,0.54837763
441,0.54837763,0.54837763
442,0.54837763,0.54837763
443,0.54837763,0.54837763
444,0.54837763,0.54837763
445,0.54837763,0.54837763
446,0.54837763,0.54837763
447,0.54837763,0.54837763
448,0.54837763,0.54837763
449,0.54837763,0.54837763
450,0.54837763,0.54837763
451,0.54837763,0.54837763
452,0.54837763,0.54837763
453,0.54837763,0.54837763
454,0.54837763,0.54837763
455,0.54837763,0.54837763
456,0.54837763,0.54837763
457,0.54837763,0.54837763
458,0.54837763,0.54837763
459,0.54837763,0.54837763
