generation,avg_best_fitness,avg_population_fitness
0,0.65515997,0.70895759
1,0.64692153,0.69768740
2,0.64104960,0.68903148
3,0.63523477,0.68034703
4,0.63187792,0.67259547
5,0.62454798,0.66606333
6,0.62026672,0.65950223
7,0.61800411,0.65160516
8,0.61295606,0.64507334
9,0.60469833,0.63683087
10,0.60064101,0.62885337
11,0.59439296,0.62199896
12,0.58770571,0.61394182
13,0.58242758,0.60540747
14,0.57769843,0.59785224
15,0.57479060,0.59126906
16,0.57003181,0.58606553
17,0.56819554,0.58277093
18,0.56516083,0.57841086
19,0.56202442,0.57361753
20,0.55955171,0.56997395
21,0.55792891,0.56586786
22,0.55580713,0.56313272
23,0.55492468,0.56110221
24,0.55441273,0.55920916
25,0.55282170,0.55731536
26,0.55175474,0.55572826
27,0.55147345,0.55455249
28,0.55116741,0.55376039
29,0.55114265,0.55293373
30,0.55085714,0.55220367
31,0.55085714,0.55170292
32,0.55070412,0.55135714
33,0.55070412,0.55123859
34,0.55070412,0.55112690
35,0.55070412,0.55092993
36,0.55070412,0.55077516
37,0.55070412,0.55071177
38,0.55070412,0.55070412
39,0.55070412,0.55070412
40,0.55070412,0.55070412
41,0.55070412,0.55070412
42,0.55070412,0.55070412
43,0.55070412,0.55070412
44,0.55070412,0.55070412
45,0.55070412,0.55070412
46,0.55070412,0.55070412
47,0.55070412,0.55070412
48,0.55070412,0.55070412
49,0.55070412,0.55070412
50,0.55070412,0.55070412
51,0.55070412,0.55070412
52,0.55070412,0.55070412
53,0.55070412,0.55070412
54,0.55070412,0.55070412
55,0.55070412,0.55070412
56,0.55070412,0.55070412
57,0.55070412,0.55070412
58,0.55070412,0.55070412
59,0.55070412,0.55070412
60,0.55070412,0.55070412
61,0.55070412,0.55070412
62,0.55070412,0.55070412
63,0.55070412,0.55070412
64,0.55070412,0.55070412
65,0.55070412,0.55070412
66,0.55070412,0.55070412
67,0.55070412,0.55070412
68,0.55070412,0.55070412
69,0.55070412,0.55070412
70,0.55070412,0.55070412
71,0.55070412,0.55070412
72,0.55070412,0.55070412
73,0.55070412,0.55070412
74,0.55070412,0.55070412
75,0.55070412,0.55070412
76,0.55070412,0.55070412
77,0.55070412,0.55070412
78,0.55070412,0.55070412
79,0.55070412,0.55070412
80,0.55070412,0.55070412
81,0.55070412,0.55070412
82,0.55070412,0.55070412
83,0.55070412,0.55070412
84,0.55070412,0.55070412
85,0.55070412,0.55070412
86,0.55070412,0.55070412
87,0.55070412,0.55070412
88,0.55070412,0.55070412
89,0.55070412,0.55070412
90,0.55070412,0.55070412
91,0.55070412,0.55070412
92,0.55070412,0.55070412
93,0.55070412,0.55070412
94,0.55070412,0.55070412
95,0.55070412,0.55070412
96,0.55070412,0.55070412
97,0.55070412,0.55070412
98,0.55070412,0.55070412
99,0.55070412,0.55070412
100,0.55070412,0.55070412
101,0.55070412,0.55070412
102,0.55070412,0.55070412
103,0.55070412,0.55070412
104,0.55070412,0.55070412
105,0.55070412,0.55070412
106,0.55070412,0.55070412
107,0.55070412,0.55070412
108,0.55070412,0.55070412
109,0.55070412,0.55070412
110,0.55070412,0.55070412
111,0.55070412,0.55070412
112,0.55070412,0.55070412
113,0.55070412,0.55070412
114,0.55070412,0.55070412
115,0.55070412,0.55070412
116,0.55070412,0.55070412
117,0.55070412,0.55070412
118,0.55070412,0.55070412
119,0.55070412,0.55070412
120,0.55070412,0.55070412
121,0.55070412,0.55070412
122,0.55070412,0.55070412
123,0.55070412,0.55070412
124,0.55070412,0.55070412
125,0.55070412,0.55070412
